Experiment	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	R1	R2
SRX030115	SRR097644	2011-02-07 18:45:41	2014-05-29 21:18:06	16842005	842100250	0	50	703		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/097/SRR097644/SRR097644.2	high_light	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ABI_SOLID	AB SOLiD System 3.0	SRP066851	PRJNA294837	2	294837	SRS118739	SAMN00117206	simple	32049	Synechococcus sp. PCC 7002	Synechococcus 7002							no					PENNSYLVANIA STATE UNIVERSITY	SRA025947		public	5FC9EC664F158E16BC33148907FAACD7	417BFB3A490A7BCBCE11FE86586B13E1		
SRX030116	SRR097645;SRR097646;SRR097647	2011-02-07 18:45:41	2014-05-29 21:24:05	47735646	2386782300	0	50	2008		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/097/SRR097647/SRR097647.2	standard	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ABI_SOLID	AB SOLiD System 3.0	SRP066851	PRJNA294837	2	294837	SRS118739	SAMN00117206	simple	32049	Synechococcus sp. PCC 7002	Synechococcus 7002							no					PENNSYLVANIA STATE UNIVERSITY	SRA025947		public	73E87A3633C0CC3229ABFD3E4982074A	2E5352BD4A339CC7E991A0D0A02890F6		
SRX030117	SRR097648	2011-02-07 18:45:41	2014-05-29 21:21:46	26488336	1324416800	0	50	1112		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/097/SRR097648/SRR097648.2	OD0_4	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ABI_SOLID	AB SOLiD System 3.0	SRP066851	PRJNA294837	2	294837	SRS118739	SAMN00117206	simple	32049	Synechococcus sp. PCC 7002	Synechococcus 7002							no					PENNSYLVANIA STATE UNIVERSITY	SRA025947		public	3E649749ED70E6758FFEED6F0312ADA6	A175E9C2CB88B27A07E8B127F003BFB4		
SRX030118	SRR097649	2011-02-07 18:45:41	2014-05-29 21:23:31	39063718	1953185900	0	50	1640		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/097/SRR097649/SRR097649.2	OD1_0	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ABI_SOLID	AB SOLiD System 3.0	SRP066851	PRJNA294837	2	294837	SRS118739	SAMN00117206	simple	32049	Synechococcus sp. PCC 7002	Synechococcus 7002							no					PENNSYLVANIA STATE UNIVERSITY	SRA025947		public	512E4B171C3DD4028CBD87065272EB7F	EDAE8FEC6FA1ED8B40315E811BE96876		
SRX030119	SRR097650	2011-02-07 18:45:41	2014-05-29 21:21:44	26691541	1334577050	0	50	1120		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/097/SRR097650/SRR097650.2	OD3_0	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ABI_SOLID	AB SOLiD System 3.0	SRP066851	PRJNA294837	2	294837	SRS118739	SAMN00117206	simple	32049	Synechococcus sp. PCC 7002	Synechococcus 7002							no					PENNSYLVANIA STATE UNIVERSITY	SRA025947		public	66157471C1561A9EC15EB82FFCEFD222	B435C59ADF0973975832D8133DCF692F		
SRX030120	SRR097651	2011-02-07 18:45:41	2014-05-29 21:21:04	20220020	1011001000	0	50	849		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/097/SRR097651/SRR097651.2	OD5_0	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ABI_SOLID	AB SOLiD System 3.0	SRP066851	PRJNA294837	2	294837	SRS118739	SAMN00117206	simple	32049	Synechococcus sp. PCC 7002	Synechococcus 7002							no					PENNSYLVANIA STATE UNIVERSITY	SRA025947		public	5056DE94FCE1A651D6000B8917605E5E	5BF8680FE7BB66B27D43C22C28812FDA		
SRX040435	SRR097656	2011-02-07 18:45:41	2014-05-29 21:22:48	34338802	1716940100	0	50	1429		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/097/SRR097656/SRR097656.2	low O2	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ABI_SOLID	AB SOLiD System 3.0	SRP066851	PRJNA294837	2	294837	SRS118739	SAMN00117206	simple	32049	Synechococcus sp. PCC 7002	Synechococcus 7002							no					PENNSYLVANIA STATE UNIVERSITY	SRA025947		public	2BA0A88925071A27A723616F73237C30	6FD35716D908EBC229A025BFE40008B2		
SRX080704	SRR308187	2012-02-14 13:14:48	2014-05-30 22:26:03	26949795	1347489750	0	50	1128		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/308/SRR308187/SRR308187.3	Low CO2	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ABI_SOLID	AB SOLiD System 3.0	SRP007372		2	0	SRS118739	SAMN00117206	simple	32049	Synechococcus sp. PCC 7002	Synechococcus 7002							no					PENNSYLVANIA STATE UNIVERSITY	SRA039430		public	0A748A956F5C20B10D2E72CFE91D286E	23DF3F487FD796A5E759AC9D5CA0A85E		
SRX080705	SRR308188	2012-02-14 13:14:48	2014-05-30 22:14:31	26430653	1321532650	0	50	1105		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/308/SRR308188/SRR308188.3	N-limited	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ABI_SOLID	AB SOLiD System 3.0	SRP007372		2	0	SRS118739	SAMN00117206	simple	32049	Synechococcus sp. PCC 7002	Synechococcus 7002							no					PENNSYLVANIA STATE UNIVERSITY	SRA039430		public	703B15E207A5205A90BCCD1AEC221307	07A4ADFD114E7ECFDBC8B605DA8BC19A		
SRX080707	SRR308189	2012-02-14 13:14:48	2014-05-30 22:17:00	33515621	1675781050	0	50	1404		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/308/SRR308189/SRR308189.3	S-limited	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ABI_SOLID	AB SOLiD System 3.0	SRP007372		2	0	SRS118739	SAMN00117206	simple	32049	Synechococcus sp. PCC 7002	Synechococcus 7002							no					PENNSYLVANIA STATE UNIVERSITY	SRA039430		public	1263464BFC77B278630CDE17D5F51124	E71DF8C13D1F9F090504501B55D53521		
SRX080708	SRR308190	2012-02-14 13:14:48	2014-05-30 22:16:18	22883466	1144173300	0	50	952		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/308/SRR308190/SRR308190.3	P-limited	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ABI_SOLID	AB SOLiD System 3.0	SRP007372		2	0	SRS118739	SAMN00117206	simple	32049	Synechococcus sp. PCC 7002	Synechococcus 7002							no					PENNSYLVANIA STATE UNIVERSITY	SRA039430		public	6ED6261361AFA0C41B5CC99020832FE3	8AF69E498B9943AEDC76168CD44514C5		
SRX080709	SRR308191	2012-02-14 13:14:48	2014-05-30 22:17:39	23199829	1159991450	0	50	968		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/308/SRR308191/SRR308191.3	Fe-limited	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ABI_SOLID	AB SOLiD System 3.0	SRP007372		2	0	SRS118739	SAMN00117206	simple	32049	Synechococcus sp. PCC 7002	Synechococcus 7002							no					PENNSYLVANIA STATE UNIVERSITY	SRA039430		public	DF2EF720185F80D421DDE06159023217	07F5092A8EE9B2FF7ED2C047CFFB61D0		
SRX080710	SRR308192	2012-02-14 13:14:48	2014-05-30 22:16:58	30047553	1502377650	0	50	1262		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/308/SRR308192/SRR308192.3	Nitrate	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ABI_SOLID	AB SOLiD System 3.0	SRP007372		2	0	SRS118739	SAMN00117206	simple	32049	Synechococcus sp. PCC 7002	Synechococcus 7002							no					PENNSYLVANIA STATE UNIVERSITY	SRA039430		public	3824D835DC6AC36591FC1BA4A1B138FC	1A7D13BD2F63283E24DDCCCB44ADB005		
SRX080711	SRR308193	2012-02-14 13:14:48	2014-05-30 22:16:34	23433262	1171663100	0	50	984		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/308/SRR308193/SRR308193.3	Ammonia	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ABI_SOLID	AB SOLiD System 3.0	SRP007372		2	0	SRS118739	SAMN00117206	simple	32049	Synechococcus sp. PCC 7002	Synechococcus 7002							no					PENNSYLVANIA STATE UNIVERSITY	SRA039430		public	11501D12A7141442D32CE42AD189B51A	DF166B2DD69D71AF3F31915D78B5C5D5		
SRX080712	SRR308194	2012-02-14 13:14:48	2014-05-30 22:17:16	30729130	1536456500	0	50	1293		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/308/SRR308194/SRR308194.3	Urea	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ABI_SOLID	AB SOLiD System 3.0	SRP007372		2	0	SRS118739	SAMN00117206	simple	32049	Synechococcus sp. PCC 7002	Synechococcus 7002							no					PENNSYLVANIA STATE UNIVERSITY	SRA039430		public	EB0C3DFC180D57A23EE1D636D76B0895	E5ECDE25AB1737D044E51E735FD8DD0F		
SRX1023944	SRR2016987	2016-05-12 00:00:00	2015-05-12 16:25:32	32529540	1626477000	0	50	1038		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/016/SRR2016987/SRR2016987.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP058241	PRJNA283622		283622	SRS933587	SAMN03653588	simple	32049	Synechococcus sp. PCC 7002	7002 A0171							no					THE PENN STATE UNIVERSITY	SRA267821		public	0366093FBFB0C6AC333D8015DED48841	834293CA376F2CCD297A0E68EBDBC3D7		
SRX1080170	SRR2086086	2016-07-02 00:00:00	2015-07-02 16:23:28	9217515	460875750	0	50	270		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/086/SRR2086086/SRR2086086.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP060290	PRJNA288806		288806	SRS978030	SAMN03838737	simple	32049	Synechococcus sp. PCC 7002	7002 A0171 rRNA depletion							no					THE PENN STATE UNIVERSITY	SRA275444		public	4F27E99C5D4B76B46B982AC3C54D63CB	D6BB889B2D9B9A949354CDE38309D9F4		
SRX1162449	SRR2179721	2015-08-25 11:08:25	2015-08-25 10:50:07	28842301	1413272749	0	49	787		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2179/SRR2179721/SRR2179721.1	7002_WT_Zn-limited	RNA-Seq	RANDOM	TRANSCRIPTOMIC	SINGLE	0	0	ABI_SOLID	AB 5500 Genetic Analyzer	SRP062732	PRJNA292903		292903	SRS414638	SAMN01081740	simple	32049	Synechococcus sp. PCC 7002	Synechococcus sp. PCC 7002							no					THE PENNSYLVANIA STATE UNIVERSITY	SRA290904		public	C8D188EF74064A4FFD24EE520FDB49FB	F74AB89BFEBF13DC42066C61D5ADEE0A		
SRX1162450	SRR2179722	2015-08-25 11:08:25	2015-08-25 11:13:35	39898825	1955042425	0	49	1106		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2179/SRR2179722/SRR2179722.1	7002_WT_100uM_Zn	RNA-Seq	RANDOM	TRANSCRIPTOMIC	SINGLE	0	0	ABI_SOLID	AB 5500 Genetic Analyzer	SRP062732	PRJNA292903		292903	SRS414638	SAMN01081740	simple	32049	Synechococcus sp. PCC 7002	Synechococcus sp. PCC 7002							no					THE PENNSYLVANIA STATE UNIVERSITY	SRA290904		public	6A4EFB7F7C4F4E5EA94530ED97121AD5	F2C71F413D3013913BBD44BF6E01DE9F		
SRX1162451	SRR2179723	2015-08-25 11:08:25	2015-08-25 11:09:05	24660486	1208363814	0	49	705		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2179/SRR2179723/SRR2179723.1	7002_dA1649-std	RNA-Seq	RANDOM	TRANSCRIPTOMIC	SINGLE	0	0	ABI_SOLID	AB 5500 Genetic Analyzer	SRP062732	PRJNA292903		292903	SRS414638	SAMN01081740	simple	32049	Synechococcus sp. PCC 7002	Synechococcus sp. PCC 7002							no					THE PENNSYLVANIA STATE UNIVERSITY	SRA290904		public	8A1821CB1EA08AB4A8502A22579832AB	25363B42ABEB2E39113382F0720818F2		
SRX1162452	SRR2179724	2015-08-25 11:08:25	2015-08-25 11:05:28	9059192	443900408	0	49	258		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2179/SRR2179724/SRR2179724.1	7002_dA1649_Fe-limited	RNA-Seq	RANDOM	TRANSCRIPTOMIC	SINGLE	0	0	ABI_SOLID	AB 5500 Genetic Analyzer	SRP062732	PRJNA292903		292903	SRS414638	SAMN01081740	simple	32049	Synechococcus sp. PCC 7002	Synechococcus sp. PCC 7002							no					THE PENNSYLVANIA STATE UNIVERSITY	SRA290904		public	361FB699CC99042D9CFF91296DBF93C6	459BC64287525E84E6C6EDED30B22A9D		
SRX1162453	SRR2179725	2015-08-25 11:08:25	2015-08-25 11:23:10	76395481	3743378569	0	49	2084		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2179/SRR2179725/SRR2179725.1	7002_dA1836-std	RNA-Seq	RANDOM	TRANSCRIPTOMIC	SINGLE	0	0	ABI_SOLID	AB 5500 Genetic Analyzer	SRP062732	PRJNA292903		292903	SRS414638	SAMN01081740	simple	32049	Synechococcus sp. PCC 7002	Synechococcus sp. PCC 7002							no					THE PENNSYLVANIA STATE UNIVERSITY	SRA290904		public	40A6C0E45547E11E658709B108DF80EF	0AEABD901AC80F1F0B176523D9BB0E27		
SRX1162454	SRR2179726	2015-08-25 11:08:25	2015-08-25 11:18:18	67115592	3288664008	0	49	1848		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2179/SRR2179726/SRR2179726.1	7002_dA1836_Fe-limited	RNA-Seq	RANDOM	TRANSCRIPTOMIC	SINGLE	0	0	ABI_SOLID	AB 5500 Genetic Analyzer	SRP062732	PRJNA292903		292903	SRS414638	SAMN01081740	simple	32049	Synechococcus sp. PCC 7002	Synechococcus sp. PCC 7002							no					THE PENNSYLVANIA STATE UNIVERSITY	SRA290904		public	2BD2A73A4D7BFC08667C5517712A7483	95BB851BCCB6F76B1C14DBFB68DC8D14		
SRX1162455	SRR2179727	2015-08-25 11:08:25	2015-08-25 11:11:36	32571742	1596015358	0	49	874		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2179/SRR2179727/SRR2179727.1	7002_dA2498-std	RNA-Seq	RANDOM	TRANSCRIPTOMIC	SINGLE	0	0	ABI_SOLID	AB 5500 Genetic Analyzer	SRP062732	PRJNA292903		292903	SRS414638	SAMN01081740	simple	32049	Synechococcus sp. PCC 7002	Synechococcus sp. PCC 7002							no					THE PENNSYLVANIA STATE UNIVERSITY	SRA290904		public	DF0FAA0160E5ACB4798A22401F94C4EE	2F77C75D0499EC3E4C2450C62E3512CA		
SRX1162456	SRR2179728	2015-08-25 11:08:25	2015-08-25 11:06:08	13373236	655288564	0	49	356		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2179/SRR2179728/SRR2179728.1	7002_dA2498_Fe-limited	RNA-Seq	RANDOM	TRANSCRIPTOMIC	SINGLE	0	0	ABI_SOLID	AB 5500 Genetic Analyzer	SRP062732	PRJNA292903		292903	SRS414638	SAMN01081740	simple	32049	Synechococcus sp. PCC 7002	Synechococcus sp. PCC 7002							no					THE PENNSYLVANIA STATE UNIVERSITY	SRA290904		public	3A17BF29E495D5D565C89AB29846F958	53AC79F457B75670500A0E683B039954		
SRX1162457	SRR2179729	2015-08-25 11:08:25	2015-08-25 11:06:03	12109940	593387060	0	49	458		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2179/SRR2179729/SRR2179729.1	7002_dA0590-std	RNA-Seq	RANDOM	TRANSCRIPTOMIC	SINGLE	0	0	ABI_SOLID	AB SOLiD 4 System	SRP062732	PRJNA292903		292903	SRS414638	SAMN01081740	simple	32049	Synechococcus sp. PCC 7002	Synechococcus sp. PCC 7002							no					THE PENNSYLVANIA STATE UNIVERSITY	SRA290904		public	B14B52DAED1452ECA7701332BB9F251D	D163FE9EB0DB568FBDCF9B2ECDAF6D5F		
SRX1162458	SRR2179730	2015-08-25 11:08:25	2015-08-25 11:06:54	19318986	946630314	0	49	727		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2179/SRR2179730/SRR2179730.1	7002_dA2564-std	RNA-Seq	RANDOM	TRANSCRIPTOMIC	SINGLE	0	0	ABI_SOLID	AB SOLiD 4 System	SRP062732	PRJNA292903		292903	SRS414638	SAMN01081740	simple	32049	Synechococcus sp. PCC 7002	Synechococcus sp. PCC 7002							no					THE PENNSYLVANIA STATE UNIVERSITY	SRA290904		public	B16141B5A54914E425BA92743429DCB2	E4DD3D055D133B555E8EE9DD3D314046		
SRX1182317	SRR2240021;SRR2240022;SRR2240023;SRR2240024;SRR2240025;SRR2240026	2015-09-07 16:40:23	2015-09-03 14:16:07	15445915	772295750	0	50	601		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2240/SRR2240026/SRR2240026.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP063309	PRJNA294693	2	294693	SRS1054548	SAMN04028700	simple	32049	Synechococcus sp. PCC 7002	GSM1868503							no					GEO	SRA294542		public	D98D84A66C6F2F9CCA2295B1A6485BE1	BF299B14A94B70CA7479925FE3B652A1		
SRX1182318	SRR2240027;SRR2240028;SRR2240029;SRR2240030;SRR2240031;SRR2240032	2015-09-07 16:40:23	2015-09-05 03:12:06	14984250	749212500	0	50	567		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2240/SRR2240032/SRR2240032.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP063309	PRJNA294693	2	294693	SRS1054547	SAMN04028701	simple	32049	Synechococcus sp. PCC 7002	GSM1868504							no					GEO	SRA294542		public	58A55F0E165D32F0374833729B8B4A6B	47E11362FC67D84082D5458C9B41BB87		
SRX1182319	SRR2240033;SRR2240034;SRR2240035;SRR2240036;SRR2240037;SRR2240038	2015-09-07 16:40:23	2015-09-05 03:12:03	15665016	783250800	0	50	599		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2240/SRR2240038/SRR2240038.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP063309	PRJNA294693	2	294693	SRS1054546	SAMN04028702	simple	32049	Synechococcus sp. PCC 7002	GSM1868505							no					GEO	SRA294542		public	0AE814F6CF536448F9E28F887194D2FF	C29E8103E77BBAE2D446C15B2FAA416D		
