[2023-03-07 10:08:51,459] multiqc                                            [DEBUG  ]  This is MultiQC v1.11
[2023-03-07 10:08:51,866] multiqc                                            [DEBUG  ]  File ignored by rseqc/junction_annotation because it exceeded search pattern filesize limit: SRX669717_trimmed_fastqc.html
[2023-03-07 10:08:51,867] multiqc                                            [DEBUG  ]  File ignored by rseqc/read_distribution because it exceeded search pattern filesize limit: SRX669717_trimmed_fastqc.html
[2023-03-07 10:08:51,867] multiqc                                            [DEBUG  ]  File ignored by rseqc/infer_experiment because it exceeded search pattern filesize limit: SRX669717_trimmed_fastqc.html
[2023-03-07 10:08:51,868] multiqc                                            [DEBUG  ]  File ignored by rseqc/bam_stat because it exceeded search pattern filesize limit: SRX669718_trimmed_fastqc.html
[2023-03-07 10:08:51,868] multiqc                                            [DEBUG  ]  File ignored by rseqc/junction_annotation because it exceeded search pattern filesize limit: SRX669718_trimmed_fastqc.html
[2023-03-07 10:08:51,868] multiqc                                            [DEBUG  ]  File ignored by rseqc/read_distribution because it exceeded search pattern filesize limit: SRX669718_trimmed_fastqc.html
[2023-03-07 10:08:51,868] multiqc                                            [DEBUG  ]  File ignored by rseqc/infer_experiment because it exceeded search pattern filesize limit: SRX669718_trimmed_fastqc.html
[2023-03-07 10:08:51,870] multiqc                                            [DEBUG  ]  File ignored by rseqc/bam_stat because it exceeded search pattern filesize limit: SRX669720_trimmed_fastqc.html
[2023-03-07 10:08:51,870] multiqc                                            [DEBUG  ]  File ignored by rseqc/junction_annotation because it exceeded search pattern filesize limit: SRX669720_trimmed_fastqc.html
[2023-03-07 10:08:51,870] multiqc                                            [DEBUG  ]  File ignored by rseqc/read_distribution because it exceeded search pattern filesize limit: SRX669720_trimmed_fastqc.html
[2023-03-07 10:08:51,870] multiqc                                            [DEBUG  ]  File ignored by rseqc/infer_experiment because it exceeded search pattern filesize limit: SRX669720_trimmed_fastqc.html
[2023-03-07 10:08:51,871] multiqc                                            [DEBUG  ]  File ignored by rseqc/bam_stat because it exceeded search pattern filesize limit: SRX669716_trimmed_fastqc.html
[2023-03-07 10:08:51,871] multiqc                                            [DEBUG  ]  File ignored by rseqc/junction_annotation because it exceeded search pattern filesize limit: SRX669716_trimmed_fastqc.html
[2023-03-07 10:08:51,871] multiqc                                            [DEBUG  ]  File ignored by rseqc/read_distribution because it exceeded search pattern filesize limit: SRX669716_trimmed_fastqc.html
[2023-03-07 10:08:51,871] multiqc                                            [DEBUG  ]  File ignored by rseqc/infer_experiment because it exceeded search pattern filesize limit: SRX669716_trimmed_fastqc.html
[2023-03-07 10:08:51,873] multiqc                                            [DEBUG  ]  File ignored by rseqc/bam_stat because it exceeded search pattern filesize limit: SRX669721_trimmed_fastqc.html
[2023-03-07 10:08:51,873] multiqc                                            [DEBUG  ]  File ignored by rseqc/junction_annotation because it exceeded search pattern filesize limit: SRX669721_trimmed_fastqc.html
[2023-03-07 10:08:51,873] multiqc                                            [DEBUG  ]  File ignored by rseqc/read_distribution because it exceeded search pattern filesize limit: SRX669721_trimmed_fastqc.html
[2023-03-07 10:08:51,873] multiqc                                            [DEBUG  ]  File ignored by rseqc/infer_experiment because it exceeded search pattern filesize limit: SRX669721_trimmed_fastqc.html
[2023-03-07 10:08:51,875] multiqc                                            [DEBUG  ]  File ignored by rseqc/bam_stat because it exceeded search pattern filesize limit: SRX669719_trimmed_fastqc.html
[2023-03-07 10:08:51,875] multiqc                                            [DEBUG  ]  File ignored by rseqc/junction_annotation because it exceeded search pattern filesize limit: SRX669719_trimmed_fastqc.html
[2023-03-07 10:08:51,875] multiqc                                            [DEBUG  ]  File ignored by rseqc/read_distribution because it exceeded search pattern filesize limit: SRX669719_trimmed_fastqc.html
[2023-03-07 10:08:51,875] multiqc                                            [DEBUG  ]  File ignored by rseqc/infer_experiment because it exceeded search pattern filesize limit: SRX669719_trimmed_fastqc.html
[2023-03-07 10:08:52,188] multiqc.plots.bargraph                             [DEBUG  ]  Using matplotlib version 3.4.2
[2023-03-07 10:08:52,206] multiqc.modules.featureCounts.feature_counts       [INFO   ]  Found 8 reports
[2023-03-07 10:08:52,212] multiqc.modules.bowtie1.bowtie1                    [INFO   ]  Found 8 reports
[2023-03-07 10:08:52,219] multiqc.modules.rseqc.rseqc                        [INFO   ]  Found 8 infer_experiment reports
[2023-03-07 10:08:52,222] multiqc.plots.linegraph                            [DEBUG  ]  Using matplotlib version 3.4.2
[2023-03-07 10:08:52,230] multiqc.modules.cutadapt.cutadapt                  [INFO   ]  Found 8 reports
[2023-03-07 10:08:52,246] multiqc.modules.fastqc.fastqc                      [INFO   ]  Found 8 reports
[2023-03-07 10:08:52,303] multiqc                                            [INFO   ]  Compressing plot data
[2023-03-07 10:08:52,401] multiqc                                            [INFO   ]  Report      : multiqc_report.html
[2023-03-07 10:08:52,401] multiqc                                            [INFO   ]  Data        : multiqc_data
[2023-03-07 10:08:52,401] multiqc                                            [DEBUG  ]  Moving data file from '/tmp/tmp4s47vtth/multiqc_data' to '/home/alvaro/github/CYANICA/work/ad/ff19cfd3d1a8f40b0148740eeeffe8/multiqc_data'
[2023-03-07 10:08:52,467] multiqc                                            [INFO   ]  MultiQC complete
