Experiment	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	R1	R2
SRX12668183	SRR16464651	2021-10-21 12:51:12	2021-10-19 22:44:01	16150737	4528974444	16150737	280	1475		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16464/SRR16464651/SRR16464651.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10619979	SAMN22368199	simple	1148	Synechocystis sp. PCC 6803	GSM5629536							no					GEO	SRA1312575		public	842E6E58E7000F2AD08F1F5FB5787161	718C995FC50FE521887EED6F9C3CC99F		
SRX12668184	SRR16464652	2021-10-21 12:51:12	2021-10-19 22:28:19	12261444	3474879130	12261444	283	1142		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR016/16464/SRR16464652/SRR16464652.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10619980	SAMN22368200	simple	1148	Synechocystis sp. PCC 6803	GSM5629537							no					GEO	SRA1312575		public	55075F9966A236344A26D54739F02911	867BE9FE1CDC9A09AFC5B6D1F8045443		
SRX12668185	SRR16464653	2021-10-21 12:51:12	2021-10-19 22:31:55	14477150	4112931032	14477150	284	1341		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16464/SRR16464653/SRR16464653.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10619981	SAMN22368201	simple	1148	Synechocystis sp. PCC 6803	GSM5629538							no					GEO	SRA1312575		public	C588E0E6CE73B821956CE5BBEDE3796C	87105CEBF35DE2A31190E2F5EAE1E668		
SRX12668186	SRR16464654	2021-10-21 12:51:12	2021-10-20 03:43:57	7594365	2153119491	7594365	283	700		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16464/SRR16464654/SRR16464654.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10619982	SAMN22368202	simple	1148	Synechocystis sp. PCC 6803	GSM5629539							no					GEO	SRA1312575		public	325B2DC403D8FB073FDF55BAB5DC1D02	F17FE59E7EC20B35DDB0B09C5396D6DF		
SRX12668187	SRR16464655	2021-10-21 12:51:12	2021-10-20 03:53:47	10336750	2892443654	10336750	279	947		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR016/16464/SRR16464655/SRR16464655.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10619983	SAMN22368203	simple	1148	Synechocystis sp. PCC 6803	GSM5629540							no					GEO	SRA1312575		public	EC411355B6E47903181E2EC9FE20F48F	BB3A3B4A25E8CC488705D316B8787836		
SRX12668188	SRR16464656	2021-10-21 12:51:12	2021-10-19 22:14:34	9751291	2719058025	9751291	278	883		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR016/16464/SRR16464656/SRR16464656.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10619984	SAMN22368204	simple	1148	Synechocystis sp. PCC 6803	GSM5629541							no					GEO	SRA1312575		public	C86C00F05EB8CBFEBDC46AE451C6C045	9B1AFAF1E99EC38968B0D2C8AD18530B		
SRX12668189	SRR16464658	2021-10-21 12:51:12	2021-10-19 22:21:15	10133976	2773933125	10133976	273	909		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR016/16464/SRR16464658/SRR16464658.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10619985	SAMN22368205	simple	1148	Synechocystis sp. PCC 6803	GSM5629542							no					GEO	SRA1312575		public	D6D134D58452C2E708B4192EA6CF29B0	C3E656DF696D73D6B92A0AAF960B8D81		
SRX12668190	SRR16464659	2021-10-21 12:51:13	2021-10-20 03:32:03	5482949	1466866607	5482949	267	480		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR016/16464/SRR16464659/SRR16464659.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10619986	SAMN22368206	simple	1148	Synechocystis sp. PCC 6803	GSM5629543							no					GEO	SRA1312575		public	24ACE864DBBB6BB66807C6EF7C97D240	E76A88E4A749DD2E9465C0DF7CBCAC9C		
SRX12668191	SRR16464660	2021-10-21 12:51:13	2021-10-19 22:31:33	7496549	2089915560	7496549	278	677		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR016/16464/SRR16464660/SRR16464660.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10619987	SAMN22368207	simple	1148	Synechocystis sp. PCC 6803	GSM5629544							no					GEO	SRA1312575		public	D8248BEB500FC3B61FFB9C3792381B64	8E0AC6533B5F2445AC74C3ECA50FCFA0		
SRX12668192	SRR16464661	2021-10-21 12:51:13	2021-10-19 22:14:51	8012552	2248605455	8012552	280	736		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16464/SRR16464661/SRR16464661.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10619988	SAMN22368208	simple	1148	Synechocystis sp. PCC 6803	GSM5629545							no					GEO	SRA1312575		public	B4B81166FE7A6E543587FCD78A3DA315	9039E6EEFB16C0B9FBE73B58F61E4631		
SRX12668193	SRR16464662	2021-10-21 12:51:13	2021-10-19 22:16:46	12361999	3498006615	12361999	282	1140		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16464/SRR16464662/SRR16464662.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10619989	SAMN22368209	simple	1148	Synechocystis sp. PCC 6803	GSM5629546							no					GEO	SRA1312575		public	DD7ECA6EF0CC4B42E0EA2362810988A7	95FA76FDE3275122FC3F18E8881E1748		
SRX12668194	SRR16464663	2021-10-21 12:51:13	2021-10-19 22:34:35	13993894	3902168177	13993894	278	1277		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16464/SRR16464663/SRR16464663.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10619990	SAMN22368210	simple	1148	Synechocystis sp. PCC 6803	GSM5629547							no					GEO	SRA1312575		public	D4FFCB027A04E3B9CA1490F585344948	AE348490B3D79F3030446850F223976D		
SRX12668195	SRR16464664	2021-10-21 12:51:13	2021-10-19 22:33:19	10774703	2990238171	10774703	277	982		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR016/16464/SRR16464664/SRR16464664.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10619993	SAMN22368211	simple	1148	Synechocystis sp. PCC 6803	GSM5629548							no					GEO	SRA1312575		public	8355331B39DEEEFA22C69317AEA1DE8F	CA4E56189F1A247E9F60EB7071B64CED		
SRX12668196	SRR16464665	2021-10-21 12:51:13	2021-10-19 22:20:51	11027724	3117792341	11027724	282	1026		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR016/16464/SRR16464665/SRR16464665.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10619991	SAMN22368212	simple	1148	Synechocystis sp. PCC 6803	GSM5629549							no					GEO	SRA1312575		public	E8F1AEB077B989C8439D40923E6C6DE3	F1B3204BBD090FFBFA4DC132E9253960		
SRX12668197	SRR16464666	2021-10-21 12:51:13	2021-10-19 22:16:18	11187682	3022113861	11187682	270	988		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16464/SRR16464666/SRR16464666.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10619992	SAMN22368213	simple	1148	Synechocystis sp. PCC 6803	GSM5629550							no					GEO	SRA1312575		public	C705DDE5920688D865E293B1BDE28600	3B466F06E64E768E517E711F9C256E0E		
SRX12668198	SRR16464667	2021-10-21 12:51:13	2021-10-19 22:20:28	9989422	2644969359	9989422	264	867		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16464/SRR16464667/SRR16464667.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10619995	SAMN22368214	simple	1148	Synechocystis sp. PCC 6803	GSM5629551							no					GEO	SRA1312575		public	39E2DC59CB14222744A955378FE55798	43F93E7D016AC206D6975E28A7EC337F		
SRX12668199	SRR16464668	2021-10-21 12:51:13	2021-10-19 22:19:06	9487321	2537980626	9487321	267	830		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16464/SRR16464668/SRR16464668.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10619996	SAMN22368215	simple	1148	Synechocystis sp. PCC 6803	GSM5629552							no					GEO	SRA1312575		public	D92ADE16F6F1A22A97ABB3C566E520AE	9E2B675F115DE3538D0F19B27A37F94B		
SRX12668200	SRR16464669	2021-10-21 12:51:13	2021-10-19 22:31:39	10594567	2968844293	10594567	280	974		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16464/SRR16464669/SRR16464669.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10619994	SAMN22368216	simple	1148	Synechocystis sp. PCC 6803	GSM5629553							no					GEO	SRA1312575		public	DF27ECBB8F3E2357845F43B6093691B9	507D94A25CE84BF09AC63960993D2EFB		
SRX12668201	SRR16464670	2021-10-21 12:51:13	2021-10-19 22:35:59	14417286	4059931259	14417286	281	1330		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR016/16464/SRR16464670/SRR16464670.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10619997	SAMN22368228	simple	1148	Synechocystis sp. PCC 6803	GSM5629554							no					GEO	SRA1312575		public	5EB889634409C170C248254ADBEF576C	980DE787104A609A8920CAD219D7C39D		
SRX12668203	SRR16464671	2021-10-21 12:51:13	2021-10-19 22:34:15	13403087	3783737932	13403087	282	1242		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR016/16464/SRR16464671/SRR16464671.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10619998	SAMN22368229	simple	1148	Synechocystis sp. PCC 6803	GSM5629555							no					GEO	SRA1312575		public	6EF34049342E463628C6F4260409F428	3196203A170F08034697D60213C7DCCE		
SRX12668204	SRR16464672	2021-10-21 12:51:13	2021-10-19 22:46:37	16135627	4475510303	16135627	277	1492		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR016/16464/SRR16464672/SRR16464672.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10620001	SAMN22368230	simple	1148	Synechocystis sp. PCC 6803	GSM5629556							no					GEO	SRA1312575		public	DCCB19FDFEAEFF097BE1A2CFE5EDC1FB	0DDC055BE5615637951DD3D7345F7FD2		
SRX12668205	SRR16464673	2021-10-21 12:51:13	2021-10-19 22:21:01	9987400	2764751739	9987400	276	906		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR016/16464/SRR16464673/SRR16464673.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10620000	SAMN22368231	simple	1148	Synechocystis sp. PCC 6803	GSM5629557							no					GEO	SRA1312575		public	ED4394818E7CE44A4D577444A3D18BE6	B0610C9CC6686A75741A6EBB0C20E257		
SRX12668206	SRR16464674	2021-10-21 12:51:13	2021-10-19 22:29:43	12611848	3489865211	12611848	276	1144		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR016/16464/SRR16464674/SRR16464674.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10620002	SAMN22368232	simple	1148	Synechocystis sp. PCC 6803	GSM5629558							no					GEO	SRA1312575		public	3A5F8AF36D4D9F4DBAD00DD7A3A17D85	09E2F20AA664C4EC7C8EB246BDC42EED		
SRX12668207	SRR16464675	2021-10-21 12:51:13	2021-10-19 22:35:20	11242527	3105787951	11242527	276	1020		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR016/16464/SRR16464675/SRR16464675.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10620003	SAMN22368233	simple	1148	Synechocystis sp. PCC 6803	GSM5629559							no					GEO	SRA1312575		public	65502892F18EA42321973F14B6F71C1F	BEFEDCEA49BBC9B97DAA6793430B7DC5		
SRX12668208	SRR16464676	2021-10-21 12:51:14	2021-10-19 22:41:07	14506471	3991085843	14506471	275	1308		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR016/16464/SRR16464676/SRR16464676.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10620005	SAMN22368234	simple	1148	Synechocystis sp. PCC 6803	GSM5629560							no					GEO	SRA1312575		public	8CC4CAB71A13B8EAC426376C8E2E7EFD	EE005FC93DE707540807E1E03A8DB16E		
SRX12668209	SRR16464677	2021-10-21 12:51:14	2021-10-19 22:26:06	11507266	3202919662	11507266	278	1058		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16464/SRR16464677/SRR16464677.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10620004	SAMN22368235	simple	1148	Synechocystis sp. PCC 6803	GSM5629561							no					GEO	SRA1312575		public	B55191CEDFB06D1FFFE8D2749F66E9EC	19875FCC12483D38BE60FA7F41CA871D		
SRX12668210	SRR16464678	2021-10-21 12:51:14	2021-10-19 22:44:00	17580775	4981734937	17580775	283	1638		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR016/16464/SRR16464678/SRR16464678.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10620006	SAMN22368236	simple	1148	Synechocystis sp. PCC 6803	GSM5629562							no					GEO	SRA1312575		public	94F5CAB506BD8275A2B1D53E7CF33652	BE276971AB9A9827C2A30386B28574AB		
SRX12668211	SRR16464679	2021-10-21 12:51:14	2021-10-19 22:35:52	14224338	4030905214	14224338	283	1322		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR016/16464/SRR16464679/SRR16464679.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10620007	SAMN22368237	simple	1148	Synechocystis sp. PCC 6803	GSM5629563							no					GEO	SRA1312575		public	FE4A4512A3118852E43279D3282470E3	DCDFCC0F352818071C78FD70BF29A24A		
SRX12668212	SRR16464680	2021-10-21 12:51:14	2021-10-19 22:39:24	15337415	4316016388	15337415	281	1417		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR016/16464/SRR16464680/SRR16464680.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10620008	SAMN22368238	simple	1148	Synechocystis sp. PCC 6803	GSM5629564							no					GEO	SRA1312575		public	98D7166F74F9E06C7772BC86BD6041E1	D918BDFE428AAAFB49C4058D6ED82CD1		
SRX12668213	SRR16464681	2021-10-21 12:51:14	2021-10-19 22:44:34	14501615	4115004137	14501615	283	1355		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR016/16464/SRR16464681/SRR16464681.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10620009	SAMN22368239	simple	1148	Synechocystis sp. PCC 6803	GSM5629565							no					GEO	SRA1312575		public	832E4AC7295440E15F1E3686CBCEFCF5	DACA726FFB04B6DD397E2DFD924B3813		
